"RootAr","WordAr","GrammarFormDesc"
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اَٮِٕذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَاۤ,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,اِذَاۤ,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,اِذَاۤ,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,ءَاِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,وَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,فَاِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِذَا,اِذَا,Time adverb
إِرَم,اِرَمَ,Proper noun
إِسْتَبْرَق,وَّاِسۡتَبۡرَقٍ,Noun
إِسْتَبْرَق,وَّاِسۡتَبۡرَقٍ,Noun
إِسْتَبْرَق,اِسۡتَبۡرَقٍ‌ؕ,Noun
إِسْتَبْرَق,وَّاِسۡتَبۡرَقٌ‌,Noun
إِسْحَاق,وَاِسۡحٰقَ,Proper noun
إِسْحَاق,وَاِسۡحٰقَ,Proper noun
إِسْحَاق,وَاِسۡحٰقَ,Proper noun
إِسْحَاق,وَاِسۡحٰقَ,Proper noun
إِسْحَاق,وَاِسۡحٰقَ,Proper noun
إِسْحَاق,اِسۡحٰقَ,Proper noun
إِسْحَاق,اِسۡحٰقَ,Proper noun
إِسْحَاق,بِاِسۡحٰقَۙ,Proper noun
إِسْحَاق,وَاِسۡحٰقَ‌ؕ,Proper noun
إِسْحَاق,وَاِسۡحٰقَ,Proper noun
إِسْحَاق,وَاِسۡحٰقَ‌ؕ,Proper noun
إِسْحَاق,اِسۡحٰقَ,Proper noun
إِسْحَاق,اِسۡحٰقَؕ,Proper noun
إِسْحَاق,اِسۡحٰقَ,Proper noun
إِسْحَاق,بِاِسۡحٰقَ,Proper noun
إِسْحَاق,اِسۡحٰقَ‌ؕ,Proper noun
إِسْحَاق,وَاِسۡحٰقَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرٰٓءِيۡلَۙ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلُ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِیۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَؕ‏,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ‌ۚ‏,Proper noun
إِسْرَائِيل,اِسۡرَاۤءِيۡلَ  ۙ,Proper noun
إِسْرَائِيل,اِسۡرَاۤءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡراۤءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَاۤءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَاۤءِيۡلَ,Proper noun
إِسْرَائِيل,وَاِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ  ۙ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَؕ‏,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَؕ‏,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَؕ‏,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَؕ‏,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَۚ‏,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرَآءِيۡلَؕ‏,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْرَائِيل,اِسۡرآءِيۡلَ,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلُؕ,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,اِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,اِسۡمٰعِيۡلَ‌,Proper noun
إِسْمَاعِيل,وَاِسۡمٰعِيۡلَ,Proper noun
إِسْمَاعِيل,اِسۡمٰعِيۡلَ,Proper noun
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّاۤ,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,وَاِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
إِلَّا,اِلَّا,Restriction particle
